Event	Twet_ID	User_ID	Date	Orig_Tweet	Situational	Confidence	R1NR0
ferguson	500285962342367232	15644999	2014-08-15 14:20:42+00:00	"The #Ferguson police dept didn't say ""murdered"" of course. Cops never ""murder"" people. Black people just ""are shot"" in proximity of cops"	2	0.820019036	0
ferguson	499693137670205440	279390084	2014-08-13 23:05:02+00:00	"#Ferguson RT @ryanjreilly: ""This is not open for discussion."" -- cop on loudspeaker, telling crowd to leave the area http://t.co/nQeP6mRkYZ"	1	0.880412968	0
ferguson	499560002341044224	14090948	2014-08-13 14:16:00+00:00	"""They say we destroying our own neighborhood. We don't own nothing out here."" #Ferguson http://t.co/cVqf6kYkUL"	2	0.820046192	0
ferguson	498276354434277376	325340909	2014-08-10 01:15:15+00:00	Michael Brown was due to begin classes at Vatterott College tomorrow. His mother mourns his loss: #Ferguson http://t.co/YMSK7Skp9y	1	0.880412968	0
ferguson	500360632093646848	16145763	2014-08-15 19:17:25+00:00	"After 10+ minutes, Chief Jackson abruptly ends press conference while questions still being yelled at him. #MikeBrown #Ferguson"	1	0.880505562	0
ferguson	500421515678978049	23125412	2014-08-15 23:19:21+00:00	#Ferguson officer Darren Wilson will be lauded as a hero by the oppressors the way George Zimmerman was #MichaelBrown http://t.co/NLdXwFwIhI	2	0.820005945	0
ferguson	499363975377993729	2173646835	2014-08-13 01:17:04+00:00	Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson #UniteBlue http://t.co/QBldRbRKBO	2	0.91008079	0
ferguson	498271954185379840	47475039	2014-08-10 00:57:45+00:00	Interview with mother of victim. The police wouldn't let her ID her own son http://t.co/jUonPxq4TW #Ferguson	2	0.928828778	0
ferguson	500345408150065153	382376904	2014-08-15 18:16:55+00:00	Congress considering legislation to demilitarize local police in wake of #Ferguson brutality http://t.co/A3dpQHdcJk http://t.co/SsxfBQm7gK	2	0.820019036	0
ferguson	498264107460870144	16948493	2014-08-10 00:26:35+00:00	"The #Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be on fire"	2	0.819954961	0
ferguson	499668221767999488	17073325	2014-08-13 21:26:02+00:00	Volunteers out cleaning up community #MikeBrown #Ferguson #FergusonRiot http://t.co/3IHN3VU1hD	1	0.880412968	0
ferguson	500362377062547457	15896580	2014-08-15 19:24:21+00:00	At Quik Trip in #Ferguson this lady has set up table people to vote. http://t.co/geVZoPZWuX	1	0.880412968	0
ferguson	500368204376850432	230527949	2014-08-15 19:47:30+00:00	How many #Ferguson officers are in the KKK? #jw	2	0.851106061	0
ferguson	500286170035523585	584797578	2014-08-15 14:21:32+00:00	"Dear @donlemon: No. Signed, Everyone #Ferguson #MikeBrown"	2	0.878620216	0
ferguson	500347379938492416	742143	2014-08-15 18:24:46+00:00	When and where - #MikeBrown shot by police officer Darren Wilson in #Ferguson http://t.co/gCy99f2T5Z http://t.co/kr1ZjFFJ51	2	0.820021156	0
ferguson	498535462349582337	1700366010	2014-08-10 18:24:51+00:00	When's the last time a white kid was unjustly killed by law enforcement? Just spread the word http://t.co/8ZkPYTRS3I #MikeBrown #Ferguson	2	0.792808265	0
ferguson	500212911856295940	2725579568	2014-08-15 09:30:26+00:00	"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson"	2	0.839116702	0
ferguson	499387985096237056	1291770157	2014-08-13 02:52:28+00:00	"#STL A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135"	1	0.880470623	0
ferguson	498280074941313024	14090948	2014-08-10 01:30:02+00:00	Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Ferguson http://t.co/kCn4dHqNwQ	2	0.820021156	0
ferguson	500314823117115393	14090948	2014-08-15 16:15:23+00:00	"Captain Johnson: ""What happened last night is what's going to happen here forward."" #Ferguson"	2	0.820021156	0
ferguson	499401478235099137	69004966	2014-08-13 03:46:05+00:00	This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N	2	0.820099557	0
ferguson	498321666267561985	1426406143	2014-08-10 04:15:18+00:00	"No matter what COLOR you are...the murder by cop in #Ferguson is WRONG. Let's stand together, do NOT let them divide us."	2	0.849910185	0
ferguson	500270456830562305	192547775	2014-08-15 13:19:06+00:00	#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh #Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa	1	0.880412968	0
ferguson	499439795618480128	17073225	2014-08-13 06:18:21+00:00	"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. #Ferguson #MikeBrown http://t.co/BEoZT5yjkU"	1	0.880412968	0
ferguson	498472666802958336	201059165	2014-08-10 14:15:19+00:00	Stewart drives over guy kills him. News is everywhere. Cops fire 10 bullets into unarmed black. Not even covered. Good job media. #Ferguson	1	0.880505562	0
ferguson	499346625760751616	364423298	2014-08-13 00:08:07+00:00	Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt	1	0.880412968	0
ferguson	498495764486950912	15932715	2014-08-10 15:47:06+00:00	*church fan* RT @Sherrea_D: Where's the #NRA's call for blacks to arm themselves against the police? #MikeBrown #Ferguson	2	0.52443967	0
ferguson	499361679197884416	19468168	2014-08-13 01:07:56+00:00	"The whistleblower said the #StLouis PD told the Black officers, ""Oh, not you... you're the good guys."" #Ferguson"	2	0.819966542	0
ferguson	498283586425200640	15951166	2014-08-10 01:43:59+00:00	#Ferguson Regardless of what color you are; the militarized police response here is BONECHILLING http://t.co/uumztSc6c8	2	0.820131927	0
ferguson	498483279943962625	14090948	2014-08-10 14:57:29+00:00	happening now in #ferguson https://t.co/MYPxUyo7Xx	1	0.880412968	0
ferguson	499536812109742080	25178222	2014-08-13 12:43:51+00:00	The fact that while we've been focused on #Ferguson another black man was killed by cops in LA and it barely made the news says a lot.	2	0.820019036	0
ferguson	498300256678076417	14090948	2014-08-10 02:50:13+00:00	Police are leaving now. #ferguson https://t.co/tozjird2vf	1	0.880412968	0
ferguson	500163615555878912	2725579568	2014-08-15 06:14:33+00:00	MORE VIDEO SURFACING - Early after-moments of #MikeBrown's death. http://t.co/59dtqgkNft #Ferguson	1	0.880412968	0
ferguson	499365436816105473	14090948	2014-08-13 01:22:52+00:00	"""Hands up! Don't shoot!"" #ferguson https://t.co/svCE1S0Zek"	2	0.820121009	0
ferguson	498272364560257025	30599768	2014-08-10 00:59:23+00:00	"To all white ppl horrified by #Ferguson: go to police, school board, &amp; mayor and teach how anti-blackness kills. They don't listen to us."	2	0.91008079	0
ferguson	499478126570004480	18643437	2014-08-13 08:50:39+00:00	The American people are the new insurgents. #ferguson #PoliceState http://t.co/iwQEwOd1gK	1	0.880412968	0
ferguson	498325055726559232	24165761	2014-08-10 04:28:46+00:00	"High school graduation picture of Mike Brown. May he rest in peace, while we fight for his justice. #Ferguson http://t.co/ZpWHsvpnQi"	2	0.820125236	0
ferguson	498512372584415232	14090948	2014-08-10 16:53:06+00:00	"""Hands up!"" in #Ferguson http://t.co/gKKb0V0xv4"	2	0.820121009	0
ferguson	499620598994444288	16650570	2014-08-13 18:16:47+00:00	Natl bar :if #Ferguson officers name isn't released by Monday they will seek court order forcing the release. #MikeBrown @ksdknews	2	0.820090239	0
ferguson	498281104865259521	18610936	2014-08-10 01:34:07+00:00	Rest in Peace Mike Brown. #Ferguson	1	0.880412968	0
ferguson	499697848737210369	1291770157	2014-08-13 23:23:45+00:00	They wouldn't DARE SHOOT HER. #Ferguson #MikeBrown #stl RT @Vandalyzm: Just posted a photo http://t.co/BoEFiSqp5J	2	0.819954961	0
ferguson	498602841335169024	14090948	2014-08-10 22:52:35+00:00	Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS	1	0.880412968	0
ferguson	500315536937324544	1526228120	2014-08-15 16:18:14+00:00	"Most-shared #Ferguson news images, as published on @mashable http://t.co/EG1uF1y5dO LINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP"	1	0.880412968	0
ferguson	499554248292458499	341908197	2014-08-13 13:53:08+00:00	"On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters http://t.co/hma5qv8pls"	1	0.880412968	0
ferguson	500380282097520640	372036385	2014-08-15 20:35:30+00:00	"Pic of masked, sign-carrying member of #Anonymous in DC on Aug 14th #Ferguson http://t.co/5HNUnZMIuk"	1	0.880505562	0
ferguson	498300832648273920	14090948	2014-08-10 02:52:31+00:00	Protestors at the #Ferguson Police Dept. https://t.co/0gAGopdQ8u	1	0.880412968	0
ferguson	499602333404504064	7768402	2014-08-13 17:04:13+00:00	Police militarization on display in #Ferguson http://t.co/m9jyPq3ALq	1	0.880412968	0
ferguson	500236187395571713	24165761	2014-08-15 11:02:55+00:00	No arrests last night in #Ferguson (per @BreakingNews)	1	0.880412968	0
ferguson	500250188221779968	97849124	2014-08-15 11:58:33+00:00	"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression http://t.co/B0WbHO1BCU"	2	0.820046192	0
ferguson	499689757652566016	29330030	2014-08-13 22:51:36+00:00	RT .@FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/xVblIjQMwH	2	0.820019036	0
ferguson	499673760484433921	97327765	2014-08-13 21:48:02+00:00	"Younger than #MikeBrown, but not that much younger #Ferguson #dontshoot @vicenews http://t.co/CmxiIzfDIZ"	2	0.820045799	0
ferguson	499364002318020608	46549541	2014-08-13 01:17:10+00:00	The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting. #Ferguson	1	0.880412968	0
ferguson	499696733979688961	33092289	2014-08-13 23:19:19+00:00	"Military-style police in overwhelming show of force: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/joc9ZnPuqM"	1	0.934406105	0
ferguson	499448210789007360	2464867495	2014-08-13 06:51:47+00:00	Going 2 War With Americans #Ferguson http://t.co/HOHFomjgPp	1	0.880412968	0
ferguson	500286460210462720	19259102	2014-08-15 14:22:41+00:00	.@HarvardBLSA students stand in solidarity with #MikeBrown &amp; the #Ferguson community. #HandsUpDontShoot #HBLSA http://t.co/XDZVHCgv7S	2	0.820019036	0
ferguson	500072137374171136	27761892	2014-08-15 00:11:03+00:00	No justice! No peace! #Ferguson #FergusonShooting #FergusonRiot #MikeBrown	2	0.820121009	0
ferguson	499691429359517696	14090948	2014-08-13 22:58:15+00:00	Things getting tense at protest in #Ferguson right now: http://t.co/rX3aWhcJke	2	0.819987782	0
ferguson	500408829696544768	21879831	2014-08-15 22:28:56+00:00	"At the end of the day, shooting an unarmed man who is surrendering is a crime &amp; the person who we know did it isn't in custody. #ferguson"	2	0.820131927	0
ferguson	499388398529175552	239509917	2014-08-13 02:54:07+00:00	Keep #dontshoot going! That's the chant of our young people in #Ferguson! http://t.co/CBFBGd63TM	2	0.939557148	0
ferguson	500176071476936704	3108351	2014-08-15 07:04:02+00:00	Highway patrol helps restore calm in #Ferguson http://t.co/6auIQchChQ http://t.co/7fXWeQrnzk	1	0.880412968	0
ferguson	499649872534831104	26642006	2014-08-13 20:13:07+00:00	9 Powerful Photos That Show #Ferguson Is Pretty Much Being Treated Like A War Zone http://t.co/LXKipJ2I6Q	1	0.836465642	0
ferguson	499699052389208065	21785215	2014-08-13 23:28:32+00:00	Bad craziness. RT @FOX2now #STL SWAT has weapons drawn in #Ferguson protest in broad daylight w/ media attending http://t.co/cgCpydG4E2	2	0.820005945	0
ferguson	499608179362521088	24138795	2014-08-13 17:27:26+00:00	#Ferguson Police Department Release First Official Statement On Shooting Of Mike Brown http://t.co/FIbarj06cz #JusticeForMikeBrown	1	0.880412968	0
ferguson	500296988077076480	282695161	2014-08-15 15:04:31+00:00	So Americans think excessive police presence in #Ferguson was too much How do you stop hooligans from looting? Ice Cream Truck and songs?	2	0.749752209	0
ferguson	499357289363431425	16253142	2014-08-13 00:50:30+00:00	"""You a reporter, big boy? See. They're treating you like they do us."" A #Ferguson protestor who's quickly become one of my favorites told me"	2	0.785755827	0
ferguson	500270284117925888	7768402	2014-08-15 13:18:24+00:00	Morning in #Ferguson http://t.co/UzDihpw6M5	1	0.880412968	0
ferguson	498477676219600896	5513002	2014-08-10 14:35:13+00:00	There should be blame AND shame here. #Ferguson #MichaelBrown @KharyP http://t.co/hXWpgy4nRY	2	0.874634692	0
ferguson	499703369108553730	100136358	2014-08-13 23:45:41+00:00	#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.	1	0.934406105	0
ferguson	499681614549377024	133081159	2014-08-13 22:19:15+00:00	"Ferguson, Mo., is 67% black, but black citizens account for 86% of police stops, 92% of searches and 93% of arrests #MikeBrown #Ferguson"	1	0.902921028	0
ferguson	499575076468305923	15667291	2014-08-13 15:15:54+00:00	"#MorningReads: Terrifying result of police militarization on display in #Ferguson, MO http://t.co/hpJPTohzzi"	2	0.820019036	0
ferguson	500413012822745090	1634077976	2014-08-15 22:45:34+00:00	O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst	2	0.937813287	0
ferguson	500384393362698241	796129668	2014-08-15 20:51:50+00:00	What the media won't show #Ferguson #MikeBrown @zellieimani @SpookPacShakur @AntonioFrench @elonjames @WesleyLowery http://t.co/ohtjw2Kiav	2	0.92077224	0
ferguson	499704241741520897	22903265	2014-08-13 23:49:09+00:00	"People who claim to be against big, intrusive government and for the Constitution are cheerleading for the cops in #Ferguson now. Telling."	2	0.820099557	0
ferguson	499563566786433024	65698096	2014-08-13 14:30:10+00:00	Great piece from @nytimes about the role of racial segregation in places like #Ferguson http://t.co/yPo7ifTlcc http://t.co/eE8ljLpqEZ	2	0.819987782	0
ferguson	499689349420568577	11265832	2014-08-13 22:49:59+00:00	The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/z6zIVuCM6D	2	0.820019036	0
ferguson	499601812005998592	14849562	2014-08-13 17:02:08+00:00	"On local tv now, @LauraKHettiger reports shooting victim last night in #Ferguson was 19-year-old male, shot multiple times by county police"	1	0.880412968	0
ferguson	498455001463664640	14090948	2014-08-10 13:05:07+00:00	More coverage from Europe - http://t.co/Ipkmn3Zq45 #Ferguson #MikeBrown http://t.co/vbZSHAvmxK	1	0.880412968	0
ferguson	500329800725442562	24795163	2014-08-15 17:14:54+00:00	This is all so disturbing #DONTSHOOT #Ferguson #MikeBrown something needs to be done but it aint riots. Peaceful acts. We have to value life	2	0.820143403	0
ferguson	498285782512050176	47475039	2014-08-10 01:52:42+00:00	Awful. RT @AntonioFrench #Ferguson Police have dogs and shotguns. The unarmed crowd is raising their hands. https://t.co/OFXxJLuDtj	2	0.908630921	0
ferguson	500320616428601344	183341278	2014-08-15 16:38:25+00:00	"Community asks Nixon, ""why was your response delayed to our community?"" #Ferguson"	2	0.886572941	0
ferguson	500405877460193280	151245126	2014-08-15 22:17:12+00:00	WELP! RT @TUSK81: #Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.	2	0.934155372	0
ferguson	499389815268573187	979457803	2014-08-13 02:59:44+00:00	MT @KLynnTrice #Ferguson #FergusonShooting #MikeBrown http://t.co/ucqMi2JLxd. Best tweet of the day for me.	2	0.878620216	0
ferguson	498486850521423872	29488489	2014-08-10 15:11:41+00:00	"""Don't shoot! Don't shoot!"" #ferguson https://t.co/5PjPp1jdiL"	2	0.820121009	0
ferguson	499649813332639744	93879982	2014-08-13 20:12:53+00:00	"#Anonymous released radio runs of #MikeBrown murder in #Ferguson. Cops call 4 backup, not EMS: http://t.co/mMQMpFD2BV http://t.co/xcpQ9qOi9B"	1	0.880505562	0
ferguson	500331472277225472	43182702	2014-08-15 17:21:33+00:00	Much to say about #Ferguson… but can't be bothered w/a fallen 2 star General… The Pres. is an abomination! #Greene http://t.co/pLNlq69eyS	2	0.87572298	0
ferguson	500296369224310784	7768402	2014-08-15 15:02:04+00:00	Protests continue at the QT #ferguson https://t.co/qF2N92L9Zn	1	0.880412968	0
ferguson	499405449951584256	101848151	2014-08-13 04:01:52+00:00	I instantly broke down crying and scared for my own life. These officers do NOT care about me...or anyone black #Ferguson #MikeBrown	2	0.820143403	0
ferguson	499438052688023552	14090948	2014-08-13 06:11:25+00:00	Arrest being made. Chambers and W. Florissant right now. #Ferguson http://t.co/plnA4OS2IY	2	0.820155538	0
ferguson	500370188970524672	15907183	2014-08-15 19:55:24+00:00	"Whether it's a woman who has been raped or a black man gunned down, we live in a culture that blames non-white, non-male victims. #Ferguson"	2	0.91008079	0
ferguson	498532911143206913	71271985	2014-08-10 18:14:42+00:00	"""Don't shoot! Don't shoot!"" #ferguson https://t.co/qxvFf6BaWX"	2	0.820121009	0
ferguson	499701576395919360	279390084	2014-08-13 23:38:34+00:00	"Moments ago, in #Ferguson RT @BmoreConetta: State senator Maria Chapelle Nadal taken into police custody"	1	0.880412968	0
ferguson	499444395800682497	109747548	2014-08-13 06:36:37+00:00	"As all eyes r on the police murder of #MikeBrown in #Ferguson, 3 more unarmed Americans killed by police in LA, Dallas &amp; Tulsa in past week."	1	0.880505562	0
ferguson	499692788993511424	2351100937	2014-08-13 23:03:39+00:00	Easily 50+ officers asking protesters to leave in #Ferguson over #MikeBrown rally #kmov http://t.co/RBkfloalhF	1	0.880433371	0
ferguson	500276114011742208	25110374	2014-08-15 13:41:34+00:00	The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!	2	0.900872349	0
ferguson	500303864495882240	770759270	2014-08-15 15:31:51+00:00	"I'm so very proud of you America. Every young, senior, veteran, sane non-violent person for justice #NMOS14 #Ferguson http://t.co/oVgY9x5Nzn"	2	0.820083768	0
ferguson	499481575059619840	18643437	2014-08-13 09:04:22+00:00	"While the initial looting in #Ferguson was deplorable, it's clear the town is now the victim of a huge militarized police state exercise."	2	0.820019036	0
ferguson	500221671245377537	200583835	2014-08-15 10:05:14+00:00	Respect freedom... #Ferguson #mediablackout http://t.co/n4mZkWTQ4k	2	0.820019036	0
ferguson	500292684192686080	33235771	2014-08-15 14:47:25+00:00	Students at Howard University show solidarity w Michael Brown and protestors in #Ferguson http://t.co/m2unGRcFXI	2	0.820019036	0
ferguson	499581876668227584	37255058	2014-08-13 15:42:55+00:00	#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J	1	0.880412968	0
ferguson	498603999252467713	17448965	2014-08-10 22:57:11+00:00	Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV	1	0.880412968	0
ferguson	498530293116968960	237606548	2014-08-10 18:04:18+00:00	Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice http://t.co/GpQT6cGLgJ	2	0.851106061	0
ferguson	500402908740210688	41747410	2014-08-15 22:05:25+00:00	More peaceful protesting today in #Ferguson. #MichaelBrown http://t.co/FVMjydnqFM	1	0.880412968	0
ferguson	498486539585069056	14090948	2014-08-10 15:10:27+00:00	Protestors have packed the lobby of the #Ferguson police headquarters. Not being let into the press confere... https://t.co/auVlJeqMoI	2	0.928828778	0
ferguson	500380708783665152	201308621	2014-08-15 20:37:12+00:00	I grew up 10 minutes from #Ferguson - Praying for Peace and Justice. http://t.co/ixaUvCUBB2	2	0.894946182	0
ferguson	499453886474637312	166880898	2014-08-13 07:14:20+00:00	"PLEASE DONT TRY TO BUY ME OUT, MONEY OR ANYTHING. MY STORY IS FOR JUSTICE. #Ferguson http://t.co/zL7bNqls22"	2	0.878620216	0
ferguson	498298040881782785	18610936	2014-08-10 02:41:25+00:00	Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrown http://t.co/iniDpLhVgo	2	0.712648003	0
ferguson	499704336935821314	114032121	2014-08-13 23:49:32+00:00	"#ferguson This records to secure servers, prevents deletion if phone seized Android: https://t.co/UkumZnPFSf iPhone: https://t.co/m1Tol297At"	1	0.880412968	0
ferguson	498301635756838912	14090948	2014-08-10 02:55:42+00:00	Protest at #Ferguson police dept right now https://t.co/zyZMLpgOpS	2	0.819987782	0
ferguson	498477164380299264	25110374	2014-08-10 14:33:11+00:00	"Follow @MichaelSkolnik NOW if you want to follow the story about #MikeBrown, the unarmed teenager who was killed by the #Ferguson police."	2	0.820131927	0
ferguson	499690351875981313	11265832	2014-08-13 22:53:58+00:00	Demonstrators on West Florissant in #Ferguson wearing signs. Holding hands in the air in solidarity with #MikeBrown http://t.co/8vTK96SUvT	2	0.820090239	0
ferguson	499690323883589632	1716581	2014-08-13 22:53:51+00:00	"Police are demanding protesters disperse. ""this is not up for discussion. Return to your vehicles. Return to your homes."" #Ferguson"	2	0.820046192	0
ferguson	498286281894682624	35866054	2014-08-10 01:54:41+00:00	What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh	2	0.811642767	0
ferguson	500318980007948288	1716581	2014-08-15 16:31:54+00:00	You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson	2	0.817842226	0
ferguson	498285556502372352	325340909	2014-08-10 01:51:49+00:00	"Rest in Peace, Michael Brown. 17 forever. #Ferguson http://t.co/fMq9mJRwtL"	1	0.880505562	0
ferguson	499678822598340608	28683184	2014-08-13 22:08:09+00:00	Saw #Ferguson for myself. #justiceformichaelbrown Photos from me &amp; the people here: http://t.co/LWqwJzm06F	2	0.820046192	0
ferguson	498264393185239040	26514376	2014-08-10 00:27:43+00:00	"Police aren't being taught to protect and serve anymore. They are being taught to shoot first, explain later. #ferguson"	1	0.880412968	0
ferguson	498250100079341568	1921517718	2014-08-09 23:30:55+00:00	"Omg Wow ""@FLOCKAfierce: WOW RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/4t4RRtNWRk"""	2	0.831281329	0
ferguson	499698964925796352	279390084	2014-08-13 23:28:11+00:00	"Militarized police are literally marching through #Ferguson, Missouri and ordering people into their homes."	2	0.820045799	0
ferguson	500363097698086912	41204528	2014-08-15 19:27:13+00:00	"Rapper J. Cole releases ‘Be Free,' inspired by Michael Brown in #Ferguson http://t.co/IOhCDqcPkS"	1	0.880412968	0
ferguson	499541439962185729	24138795	2014-08-13 13:02:14+00:00	#JusticeForMikeBrown: Powerful photos from the #Ferguson police protests http://t.co/PfZ0GIAxE1 http://t.co/I4x6KRgnHE	1	0.880412968	0
ferguson	499676350064508928	28390516	2014-08-13 21:58:20+00:00	RT @JJohnsonKMOV: Intersection of Canfield and W.Florissant traffic backed up due to march #MikeBrown #Ferguson #KMOV http://t.co/ty8oxzPorb	1	0.880412968	0
ferguson	500339591392817152	584797578	2014-08-15 17:53:49+00:00	The face of Black America each time @donlemon speaks about or to us. #Ferguson #MikeBrown http://t.co/7mFxnTT3Qd	2	0.820046192	0
ferguson	500277301607542785	11265832	2014-08-15 13:46:18+00:00	#Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson #stl #MichaelBrown	2	0.820021156	0
ferguson	499700824432717824	14550221	2014-08-13 23:35:35+00:00	"On some Tiananmen shit. RT @sebwalker: Military-style police: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/JK0ZBrnEIO"	1	0.678666118	0
ferguson	498584409055174656	14090948	2014-08-10 21:39:21+00:00	"Protestors have blocked West Florissant, a major street in St. Louis County. #Ferguson http://t.co/S15XpF4f9E"	1	0.880412968	0
ferguson	499606771246567424	14849562	2014-08-13 17:21:51+00:00	"Lawyer for Dorian Johnson, eyewitness to #MichaelBrown shooting, tells me they will meet with both FBI and county prosecutor today #Ferguson"	2	0.878620216	0
ferguson	499655869412286464	954124423	2014-08-13 20:36:57+00:00	"Anti-Gunners Donated $500k+ 2 Defeat Pro-Gun Sheriff, He Won Anyway! http://t.co/KdWIsaSDhT #tcot #2A #Ferguson #NRA http://t.co/9LQkU5JOlv"	2	0.937314248	0
ferguson	498531639472189441	15446551	2014-08-10 18:09:39+00:00	#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops. http://t.co/MEGjYq2feR	1	0.880412968	0
ferguson	498283233982025728	193395018	2014-08-10 01:42:35+00:00	"An unarmed 17 year old kid shot 10 times &amp; once in the HEAD?!?! Not sure how you can ""spin that"". #Ferguson"	2	0.715040912	0
ferguson	499432169836531712	1381926373	2014-08-13 05:48:02+00:00	"This is not Kiev, Ukraine. This is #Ferguson, Missouri right now. http://t.co/RXZ0xkaBrP"	2	0.820155538	0
ferguson	500240534481666049	33235771	2014-08-15 11:20:12+00:00	Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leader http://t.co/JpUnwUsN6f http://t.co/Vl504sVOaE	1	0.880412968	0
ferguson	499553513471741954	325076723	2014-08-13 13:50:13+00:00	"The police do not consist of a few bad apples, the institution itself is rotten to the core. #Ferguson"	2	0.820090239	0
ferguson	499647059688173569	14849562	2014-08-13 20:01:56+00:00	"""This is not just a north side problem or a black problem, this is a St. Louis problem"" - Tom Naerper #Ferguson http://t.co/VYF5whVBRo"	2	0.820019036	0
ferguson	500368901365317633	1381926373	2014-08-15 19:50:17+00:00	The oppressed stands with the oppressed. #Palestine stands with #Ferguson. http://t.co/IEltHrA8jQ	1	0.880412968	0
ferguson	500322242296041473	35590283	2014-08-15 16:44:52+00:00	"If Michael Brown had been carrying a gun, would Republicans still say he had a right to bear arms? Or is that only for white men? #ferguson"	2	0.765041816	0
ferguson	500366207552196608	109065990	2014-08-15 19:39:34+00:00	New Video of SWAT Team Attack on Al-Jazeera in #Ferguson You Haven't Seen - Please RT to expose lying cops http://t.co/aM1ipHTMO7	2	0.819953051	0
ferguson	498504707393220608	14090948	2014-08-10 16:22:38+00:00	The protest is turning into a memorial and moving from the #Ferguson Police HQ to the street where #MikeBrown was killed.	2	0.819982875	0
ferguson	498487611963744256	24165761	2014-08-10 15:14:42+00:00	Press conference is over. Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store. #Ferguson http://t.co/CnX88sZEwY	2	0.820045799	0
ferguson	500072455931588611	49698134	2014-08-15 00:12:19+00:00	"World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson"	1	0.880412968	0
ferguson	499651344622694400	42921216	2014-08-13 20:18:58+00:00	Important new image in #Ferguson via @leisazigman. http://t.co/V8zlGQNDJI	1	0.880412968	0
ferguson	498317308771987456	24165761	2014-08-10 03:57:59+00:00	Wonder how many breaking news reports there would be on national networks if a white unarmed teenager was shot + killed by police? #Ferguson	2	0.819974916	0
ferguson	500254671337193474	1375289149	2014-08-15 12:16:22+00:00	"#Ferguson Police Chief Thomas Jackson: “I'm not going anywhere, I'm going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7"	2	0.820046192	0
ferguson	500160181184249856	20639175	2014-08-15 06:00:54+00:00	That iconic #Ferguson photo reminds me of somewhere. The West Bank. http://t.co/UVF5zYeaRV	2	0.820046192	0
ferguson	498473263862149120	14090948	2014-08-10 14:17:41+00:00	Protestors outside #Ferguson police dept now http://t.co/VYsGspeKPB	1	0.880412968	0
ferguson	499706211093471232	78665762	2014-08-13 23:56:59+00:00	This. Breaks. My. Heart. http://t.co/YNJTtCXhfJ #Ferguson	2	0.83210595	0
ferguson	499444325646757888	1291770157	2014-08-13 06:36:21+00:00	It's helicopters flying in #Ferguson. How a drive by happen and y'all ain't spot it??! With West Florissant COMPLETELY BLOCKED OFF.	2	0.80982639	0
